SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID
-102.1191797,31.54789743,-102.1191336,31.54789878,XOM,8/13/2015,WOLFCAMP A,7408.0000,1114.0000,40.0000,642.1970,873.9900,288.8840,302.7770,6686.5680,,29201.8610,0.0540,3912.4475,0.3120,0.0090,2.6760,0.1560,0.3430,0.9610,3.9927,77520.7266,5086
-101.9078832,31.27561888,-101.9078424,31.27561092,XOM,10/9/2017,WOLFCAMP A,7591.0000,1388.0000,49.0000,197.2730,197.2730,197.9400,197.9400,6637.0640,,16359.1870,0.0420,3676.1043,0.4950,0.0100,2.2988,0.1480,0.3730,0.9600,4.4331,134547.6875,5087
-101.8683781,31.55624719,-101.8679728,31.55633446,XOM,8/7/2015,WOLFCAMP A,7654.0000,1043.0000,40.0000,959.4840,666.0190,156.5400,228.9030,6680.6640,,27520.8730,0.0530,3868.9753,0.3330,0.0100,2.6947,0.1560,0.3340,0.9600,4.0122,68599.9453,5088
-102.158684,31.45259614,-102.1586764,31.45254273,XOM,10/20/2017,WOLFCAMP A,7663.0000,2110.0000,82.0000,15.1410,15.1410,4.3990,224.5040,6685.0630,,29503.5240,0.0540,3974.1786,0.3010,0.0100,2.7546,0.1580,0.3380,0.9580,5.6107,227953.3125,5089
-101.9663832,31.40388616,-101.9660566,31.40340172,XOM,8/6/2015,WOLFCAMP B,7637.0000,1098.0000,42.0000,779.2950,779.2950,1.1650,186.8970,7096.4640,353.2940,19243.4710,0.0600,4308.9613,0.4900,0.0050,2.9401,0.1670,0.2520,0.9580,4.1462,104069.0000,5090
-101.9083775,31.63141802,-101.9041128,31.61826266,XOM,10/16/2017,WOLFCAMP A,7422.0000,2110.0000,77.0000,2000.0000,114.0810,130.2580,500.0000,6680.0930,,25910.2330,0.0540,3925.0926,0.3940,0.0060,3.1613,0.1600,0.2850,0.9620,5.4086,161388.0156,5091
-101.9222795,31.27860782,-101.9222795,31.26319983,XOM,12/16/2015,WOLFCAMP B,7653.0000,1107.0000,37.0000,671.5570,655.0350,264.5470,385.8310,7054.8350,380.5790,15642.6620,0.0550,4139.7752,0.5550,0.0040,2.6381,0.1600,0.2810,0.9580,4.1006,70033.6797,5092
-102.0751825,31.48483667,-102.0751676,31.48483517,XOM,12/18/2015,WOLFCAMP B,7682.0000,1103.0000,37.0000,619.4750,619.4750,130.5080,130.5080,6911.5720,380.5790,12946.0875,0.0680,4111.2861,0.7010,0.0040,3.0417,0.1640,0.2340,0.9570,4.0725,31431.0684,5093
-102.2942766,31.63374636,-102.294615,31.63373826,XOM,3/16/2016,WOLFCAMP B,7650.0000,1124.0000,40.0000,619.1180,619.1180,130.5080,130.5080,7042.0800,380.5790,18004.7000,0.0620,4232.6549,0.5490,0.0090,2.6998,0.1560,0.2890,0.9550,4.1465,78565.0000,5094
-101.9399789,31.33783845,-101.9354243,31.32314381,XOM,12/7/2015,WOLFCAMP B,7504.0000,1114.0000,36.0000,702.2200,702.2200,149.9830,149.9830,6892.0970,391.0300,13521.1720,0.0700,4005.3107,0.6900,0.0090,3.1354,0.1610,0.2360,0.9540,4.0149,110046.0000,5095
-102.1830975,31.44244121,-102.1827236,31.4424393,XOM,10/26/2017,WOLFCAMP B,7714.0000,1673.0000,59.0000,2000.0000,2000.0000,500.0000,500.0000,7063.3570,400.9310,16565.6960,0.0610,4415.0500,0.5770,0.0070,2.7056,0.1610,0.2820,0.9510,4.9569,120796.6172,5096
-102.0756779,31.59390572,-102.0755684,31.5938103,XOM,10/27/2017,WOLFCAMP A,7714.0000,1645.0000,59.0000,2000.0000,2000.0000,500.0000,500.0000,6652.1640,,24828.3720,0.0500,3755.7331,0.3470,0.0060,2.3608,0.1520,0.3890,0.9510,4.8724,150299.2344,5097
-102.015306,31.44564627,-102.0087052,31.42710453,XOM,10/28/2017,SPRABERRY LOWER SHALE,7714.0000,1700.0000,60.0000,2000.0000,2000.0000,500.0000,500.0000,6099.6960,,24752.6940,0.0600,2245.4974,0.5290,0.0060,2.5619,0.2220,0.1450,0.9510,4.8473,131146.1563,5098
-102.1701815,31.3969172,-102.1701754,31.39690162,XOM,9/25/2018,WOLFCAMP B,10354.0000,1412.0000,54.0000,782.0220,480.5060,156.7060,60.8890,6970.1390,304.0880,18730.4810,0.0640,4936.0286,0.5590,0.0030,2.6976,0.1510,0.3060,0.9590,5.7619,123013.0391,5099
-102.1648792,31.39819705,-102.1649171,31.39818714,XOM,10/19/2018,SPRABERRY LOWER SHALE,10321.0000,1403.0000,57.0000,802.1640,724.0550,196.0550,386.6540,6130.7260,,34994.9780,0.0620,3060.5790,0.3600,0.0060,2.7499,0.2360,0.1400,0.9590,5.5425,135629.5938,5100
-102.0312843,31.46430715,-102.0264399,31.44569089,OVV,6/15/2015,WOLFCAMP B,4574.0000,2076.0000,62.0000,2000.0000,114.5360,309.7080,500.0000,6945.8610,325.9710,21043.9760,0.0690,4551.9006,0.5370,0.0020,2.7470,0.1650,0.2630,0.9580,3.2767,99152.0000,5101
-101.9092777,31.63003707,-101.9144045,31.64572737,OVV,2/5/2017,WOLFCAMP A,4801.0000,2070.0000,62.0000,229.6890,229.6890,1.3600,133.2960,6569.5050,,22554.7230,0.0460,3357.0233,0.3620,0.0030,2.4421,0.1710,0.3140,0.9580,3.3211,71306.0000,5102
-102.2835804,31.64439726,-102.2829625,31.64449262,OVV,1/27/2017,WOLFCAMP A,4842.0000,1602.0000,62.0000,178.0560,203.8850,225.4710,243.0600,6702.8010,,17762.9360,0.0460,4087.2324,0.4870,0.0030,2.0874,0.1520,0.3960,0.9580,3.0991,65900.8125,5103
-102.232679,31.54869702,-102.2326629,31.54870088,OVV,4/27/2017,WOLFCAMP A,4838.0000,2044.0000,62.0000,10.0110,10.0110,131.9360,131.9360,6570.8650,,22198.1490,0.0450,3376.1006,0.3450,0.0030,2.4376,0.1690,0.3200,0.9580,3.3204,63365.5469,5104
-102.1260848,31.39956643,-102.1260542,31.39961455,OVV,4/27/2017,WOLFCAMP A,4841.0000,1624.0000,63.0000,205.0130,205.0130,121.6700,121.6700,6692.5350,,18351.3840,0.0490,4042.9962,0.4830,0.0030,2.1254,0.1520,0.3930,0.9570,3.1190,103801.9141,5105
-101.9090793,31.6452772,-101.9183334,31.67494877,XOM,12/11/2015,WOLFCAMP B,7714.0000,1029.0000,40.0000,1289.9940,23.7840,41.9150,41.9150,7046.8220,321.9620,17393.0480,0.0580,4575.3450,0.5350,0.0050,2.9385,0.1540,0.3180,0.9480,4.0940,169459.4688,5106
-102.01888,31.62756935,-102.01888,31.62756935,XOM,12/6/2015,WOLFCAMP B,7624.0000,1111.0000,37.0000,642.4710,14.7470,162.2170,162.2170,6842.6900,321.9620,13099.6530,0.0590,3875.0359,0.6260,0.0050,2.8980,0.1610,0.2720,0.9480,4.0764,106743.5391,5107
-101.9545855,31.60731967,-101.9545855,31.60731967,XOM,9/9/2018,WOLFCAMP A,7654.0000,1380.0000,55.0000,350.7170,348.1650,266.9340,266.9340,6677.8220,,18421.5300,0.0410,4299.0775,0.4170,0.0040,2.0101,0.1440,0.4350,0.9490,4.5517,106325.6328,5108
-102.2576794,31.64088564,-102.2524153,31.62542041,XOM,9/9/2018,WOLFCAMP A,7639.0000,1422.0000,53.0000,669.9830,342.3540,110.6400,119.7850,6558.0370,,22691.4000,0.0470,3666.6648,0.3760,0.0070,2.2160,0.1540,0.3880,0.9490,4.5429,119649.8984,5109
-101.9255821,31.45062691,-101.9255875,31.45062351,XOM,12/10/2015,WOLFCAMP B,7744.0000,1101.0000,36.0000,642.9830,329.7420,253.7970,162.2170,7004.9070,321.9620,11220.9180,0.0460,4424.1010,0.5960,0.0070,2.3360,0.1470,0.3380,0.9480,4.1096,102316.7500,5110
-102.1292061,31.39612676,-102.1292061,31.39612676,XOM,12/8/2015,WOLFCAMP B,7562.0000,1123.0000,36.0000,651.8730,323.5760,251.1310,149.6620,6855.2460,331.8820,15950.8200,0.0670,4477.9882,0.6130,0.0070,2.8474,0.1640,0.2680,0.9470,4.0527,153996.2500,5111
-102.0394773,31.63551556,-102.0395536,31.63552319,XOM,9/7/2018,WOLFCAMP A,7653.0000,1408.0000,57.0000,326.2450,326.2450,270.5450,270.5450,6659.5310,,19332.8490,0.0440,4255.0382,0.4040,0.0070,2.0385,0.1490,0.4240,0.9480,4.5967,140075.9531,5112
-101.865678,31.40018928,-101.863397,31.39142094,XOM,9/20/2018,WOLFCAMP B,10264.0000,1415.0000,54.0000,417.0910,417.0910,51.3060,242.8320,6848.0050,331.4030,16370.5100,0.0750,4884.1573,0.6300,0.0090,2.8786,0.1640,0.2710,0.9430,5.6974,235523.5313,5113
-102.131732,31.61984132,-102.1459677,31.65130934,XOM,9/20/2018,WOLFCAMP A,10054.0000,1418.0000,56.0000,417.1090,352.6360,268.4850,242.8320,6605.1730,,27286.7090,0.0460,4144.9358,0.2280,0.0090,2.2131,0.1500,0.4180,0.9420,5.6230,162455.0938,5114
-101.9205769,31.55477676,-101.9186391,31.55008836,XOM,10/3/2018,SPRABERRY LOWER SHALE,10666.0000,1376.0000,53.0000,2000.0000,601.8480,8.4390,500.0000,6049.7930,,26781.9810,0.0570,2816.5435,0.4340,0.0120,2.5626,0.2260,0.1590,0.9430,5.6839,165776.7188,5115
-101.9849834,31.34034684,-101.9971414,31.36925636,XOM,9/12/2017,WOLFCAMP B,10260.0000,1713.0000,59.0000,71.0420,335.3280,254.0290,215.3540,6838.6280,347.4430,15509.4690,0.0720,3731.6193,0.6340,0.0110,2.8044,0.1810,0.2060,0.9420,6.1751,203851.7500,5116
-101.8574304,31.50803376,-101.8671899,31.53477856,XOM,2/2/2018,WOLFCAMP B,10053.0000,1704.0000,58.0000,332.9170,332.9170,220.9700,220.9700,6821.5390,341.4320,14797.0920,0.0710,4627.1537,0.6420,0.0090,2.9325,0.1690,0.2530,0.9390,6.0499,292012.5938,5117
-102.1418847,31.42529734,-102.1444481,31.43365749,XOM,1/24/2018,WOLFCAMP B,10054.0000,1711.0000,58.0000,149.0460,320.2970,230.9540,168.9700,6824.1850,351.7600,16489.4868,0.0650,4436.2228,0.5780,0.0110,3.8321,0.1690,0.2700,0.9400,6.0674,141464.3438,5118
-102.1910767,31.63432586,-102.189116,31.62741343,XOM,1/19/2018,WOLFCAMP B,10232.0000,1705.0000,58.0000,144.8920,144.8920,281.0540,281.0540,6812.3010,341.4320,13383.4210,0.0700,4582.9145,0.6690,0.0080,2.9483,0.1700,0.2470,0.9370,6.1306,86530.2813,5119
-101.91648,31.57074742,-101.9137411,31.56170251,XOM,2/3/2018,WOLFCAMP A,10263.0000,1688.0000,60.0000,516.7860,294.8370,234.2220,253.0890,6623.2740,,21282.1340,0.0430,4237.0075,0.3470,0.0080,2.0158,0.1540,0.4210,0.9400,6.1348,97673.1250,5120
-101.781162,31.40339725,-101.7758827,31.3758944,XOM,7/4/2017,WOLFCAMP A,10260.0000,1701.0000,59.0000,597.6090,156.4560,275.6150,109.2910,6545.9240,,30854.0370,0.0540,3893.2710,0.2800,0.0080,2.3198,0.1580,0.3640,0.9390,6.1168,239430.6250,5121
-101.8024469,31.50477764,-101.7963819,31.47666633,XOM,1/20/2018,WOLFCAMP A,10022.0000,1704.0000,58.0000,646.3130,318.8170,286.9960,123.9680,6531.2470,,28300.8350,0.0520,3922.4816,0.2990,0.0080,2.2930,0.1600,0.3610,0.9380,5.9909,103709.4453,5122
-101.9265655,31.62843872,-101.9355983,31.65581187,XOM,4/16/2019,WOLFCAMP B,10317.0000,1664.0000,61.0000,429.0390,429.0390,7.9430,257.8010,6956.6630,343.4170,12408.7840,0.0650,4576.0380,0.6920,0.0100,2.9374,0.1590,0.2630,0.9670,6.1839,249311.9844,5123
-101.8860782,31.45681821,-101.8759926,31.42801259,XOM,4/17/2019,SPRABERRY LOWER SHALE,10333.0000,1396.0000,50.0000,515.4770,515.4770,500.0000,214.0020,6164.0790,,19908.3180,0.0490,2851.7490,0.5640,0.0120,2.6793,0.2210,0.1500,0.9670,5.5335,129523.0078,5124
-102.0705675,31.3505193,-102.0843609,31.37796877,SM,2/4/2016,SPRABERRY LOWER SHALE,7542.0000,1868.0000,58.0000,727.8080,727.8080,52.4890,52.4890,6016.2190,,27763.2570,0.0560,2801.7971,0.3340,0.0150,2.7797,0.2240,0.1400,0.9080,4.5956,154569.0000,5125
-102.0198095,31.59168722,-102.0130806,31.56304794,SM,5/18/2016,SPRABERRY MIDDLE,7103.0000,1296.0000,41.0000,2000.0000,2000.0000,500.0000,500.0000,5426.9660,,18525.2030,0.0520,1857.9602,0.3810,,2.3903,0.2180,0.1520,0.9070,3.6358,36725.0000,5126
-101.7814438,31.50907495,-101.7912243,31.53818575,OVV,10/25/2015,WOLFCAMP B,5004.0000,2070.0000,63.0000,658.5160,442.4290,96.4430,65.3850,6998.3980,342.8060,14339.9320,0.0560,4564.3694,0.5460,0.0020,2.6114,0.1540,0.2930,0.9710,3.4768,112571.2266,5127
-101.7764467,31.51287829,-101.7665289,31.4837961,OVV,10/24/2015,WOLFCAMP B,4947.0000,2114.0000,64.0000,225.9390,311.7340,131.1570,127.5010,6870.8980,342.8060,29634.4490,0.0550,4334.2162,0.3740,0.0020,2.8352,0.1740,0.2650,0.9710,3.4704,98341.7656,5128
-102.0350841,31.35871148,-102.0458715,31.38756394,COP,10/2/2017,WOLFCAMP B,12909.0000,2238.0000,58.0000,331.4630,331.4630,328.5640,328.5640,6629.6600,321.7260,17425.6260,0.0520,3828.6111,0.3950,0.0100,2.6871,0.1460,0.3610,0.8530,7.9350,217609.0000,5129
-101.7804888,31.51195914,-101.7707487,31.48285939,COP,10/2/2017,WOLFCAMP A,12960.0000,1732.0000,55.0000,334.5330,334.5330,328.5640,328.5640,6301.0960,,26444.1660,0.0470,3153.5810,0.3510,0.0120,2.3836,0.1730,0.3570,0.8570,7.0573,278819.0000,5130
-101.8284308,31.27312039,-101.8257069,31.24598551,COP,10/12/2017,WOLFCAMP B,12966.0000,2206.0000,55.0000,334.1800,334.1800,11.9580,340.5220,6641.6180,329.2410,19274.3180,0.0490,3741.6261,0.3070,0.0130,2.7077,0.1450,0.3610,0.8580,7.8637,301192.0000,5131
-101.9680711,31.39232801,-101.9796937,31.41718045,QEP,5/22/2018,SPRABERRY LOWER SHALE,7176.0000,1515.0000,28.0000,335.8190,763.6740,42.6260,82.2780,6500.8760,,28623.0530,0.0510,3063.0268,0.2510,0.0060,2.4134,0.2190,0.1340,0.9100,3.6201,179294.7344,5132
-101.8214204,31.34331215,-101.8220301,31.31885156,QEP,11/26/2018,SPRABERRY LOWER SHALE,7245.0000,1677.0000,34.0000,,,,,6302.8604,,13030.0300,0.0480,2896.6404,0.5340,0.0100,2.3449,0.1800,0.1760,0.9090,3.8260,118169.9688,5133
-102.158218,31.58634506,-102.1678723,31.61572093,QEP,11/16/2018,WOLFCAMP C,7241.0000,1749.0000,37.0000,249.1480,249.1480,500.0000,364.8810,7807.9340,,25316.2600,0.0730,5237.4753,0.3790,,3.1958,0.3000,0.1320,0.9100,4.1036,97333.1875,5134
-101.7977478,31.40559782,-101.7870739,31.37328228,QEP,11/22/2018,SPRABERRY MIDDLE,7162.0000,1537.0000,31.0000,,,,,5672.9531,,9156.8080,0.0480,2046.9797,0.5980,,2.4296,0.1570,0.1600,0.9090,3.5749,70952.1328,5135
-101.797469,31.51284262,-101.7864948,31.47892544,QEP,11/20/2018,WOLFCAMP A,7058.0000,1675.0000,34.0000,845.0960,845.0960,22.3220,22.3220,6909.5240,,17859.7690,0.0480,4169.0081,0.3620,0.0090,2.5683,0.1770,0.2780,0.9100,3.8198,81268.8906,5136
-101.8025033,31.55142341,-101.8025033,31.55142341,QEP,11/27/2018,SPRABERRY LOWER SHALE,7263.0000,1516.0000,31.0000,1191.2730,1191.2730,2.9740,2.9740,6503.8500,,30450.4140,0.0520,3112.8893,0.2210,0.0100,2.5394,0.2200,0.1290,0.9090,3.6847,145151.1250,5137
-101.7920754,31.52617417,-101.7828202,31.50217907,QEP,11/20/2018,WOLFCAMP C,7325.0000,1791.0000,38.0000,249.0820,249.0820,364.8810,364.8810,7443.0520,,6085.0350,0.0740,4848.0629,0.7760,,2.3937,0.2970,0.0760,0.9090,4.0909,75572.1172,5138
-102.2478331,31.62444144,-102.2427898,31.6055149,COLGATE,12/24/2014,SPRABERRY LOWER SHALE,7508.0000,1506.0000,44.0000,2000.0000,2000.0000,500.0000,500.0000,6596.1480,,27241.1440,0.0600,3035.0204,0.3640,0.0060,3.4654,0.2090,0.1000,0.7480,5.4445,23593.0000,5139
-101.8537675,31.33920414,-101.8572567,31.30458197,COLGATE,9/22/2014,WOLFCAMP D,7558.0000,1254.0000,35.0000,2000.0000,2000.0000,500.0000,500.0000,7938.7700,,18914.7060,0.0580,5140.2174,0.4810,,1.7804,0.2550,0.2060,0.7460,5.2958,39882.0000,5140
-102.089786,31.52044901,-102.0758916,31.4860198,FANG,8/21/2018,SPRABERRY LOWER SHALE,10309.0000,1592.0000,39.0000,,,,,5974.5166,,,0.0690,,,0.0030,,0.2070,0.0870,0.8150,5.6933,237318.0000,5141
-102.0268166,31.55958289,-102.0384719,31.60156729,FANG,11/14/2017,SPRABERRY MIDDLE,6709.0000,2148.0000,93.0000,2000.0000,1475.6600,11.9420,500.0000,5853.0140,,18177.8140,0.0580,1993.4204,0.1810,,3.1102,0.2010,0.1870,0.8020,5.1089,316296.5000,5142
-102.0836037,31.2753243,-102.0836037,31.2753243,FANG,3/1/2016,SPRABERRY LOWER SHALE,7143.0000,1766.0000,52.0000,2000.0000,345.9640,17.0620,500.0000,6507.8140,,26958.1150,0.0600,3337.5241,0.3600,0.0290,3.0902,0.2210,0.1190,0.7880,4.6230,161658.0156,5143
-101.8816082,31.53362758,-101.8816082,31.53362758,FANG,7/14/2018,SPRABERRY LOWER SHALE,12686.0000,,56.0000,1050.5440,633.2950,392.4040,397.8460,6524.8760,,28493.5430,0.0620,3071.4231,0.3240,0.0310,3.2285,0.2200,0.1200,0.7780,7.4437,183925.8281,5144
-101.8180402,31.41599398,-101.8180402,31.41599398,FANG,7/14/2018,SPRABERRY LOWER SHALE,11987.0000,2198.0000,,577.5730,539.5210,198.9220,20.3310,6531.2640,,26845.7690,0.0610,2595.3398,0.3690,0.0310,3.2321,0.2230,0.1180,0.7800,7.7576,202415.3750,5145
-102.6004204,33.13991368,-102.6005076,33.13997357,FANG,7/14/2018,WOLFCAMP A,11714.0000,2237.0000,62.0000,612.1970,300.0990,208.3420,371.1270,6922.7220,,20686.4780,0.0540,4282.7176,0.3000,0.0310,2.6986,0.1700,0.3300,0.7800,7.8423,178930.5313,5146
-102.6149165,33.011668,-102.6150101,33.01169769,FANG,10/14/2015,SPRABERRY LOWER SHALE,9850.0000,1290.0000,45.0000,647.9720,647.9720,10.2990,10.2990,6556.6880,,25640.2570,0.0510,3173.5149,0.2630,0.0050,3.0106,0.2110,0.1300,0.8460,5.2011,116082.5781,5147
-102.6151225,33.01531113,-102.6152488,33.01535218,FANG,10/13/2015,SPRABERRY LOWER SHALE,9759.0000,1314.0000,45.0000,648.4960,654.2480,11.4750,11.4120,6545.2770,,26214.9930,0.0520,3146.5328,0.2690,0.0050,3.0186,0.2110,0.1210,0.8480,5.1845,238328.4219,5148
-102.6060209,33.01961037,-102.6061308,33.01968306,FANG,1/7/2017,SPRABERRY LOWER SHALE,10048.0000,1573.0000,42.0000,660.1390,663.2370,6.5190,11.5370,6556.8140,,27212.5010,0.0520,3178.1409,0.2570,0.0040,3.0800,0.2110,0.1240,0.8500,5.5996,243637.8281,5149
-102.633219,33.00029998,-102.6332748,33.00030736,FANG,1/11/2017,SPRABERRY LOWER SHALE,9951.0000,1588.0000,41.0000,666.2860,758.9850,21.3680,1.5010,6558.3140,,26986.5290,0.0540,3222.3014,0.2800,0.0040,3.1331,0.2070,0.1190,0.8510,5.5624,231583.3906,5150
-102.6296181,32.98879073,-102.6296066,32.98894526,FANG,7/2/2018,WOLFCAMP A,7807.0000,2012.0000,75.0000,,,,,6806.5180,,19930.6900,0.0620,4366.2198,0.5290,0.0180,2.8725,0.2060,0.2060,0.7950,5.5501,230962.0000,5151
-102.6211192,32.98174859,-102.6212738,32.98183885,FANG,7/18/2018,WOLFCAMP A,4945.0000,1895.0000,57.0000,832.8150,832.8150,113.0310,113.0310,6784.4260,,18190.6230,0.0440,4011.4915,0.2830,0.0080,2.4470,0.1690,0.3470,0.8140,3.7222,158789.0000,5152
-102.6544051,33.02511148,-102.6548777,33.02521067,FANG,7/16/2018,WOLFCAMP B,5144.0000,1822.0000,56.0000,679.6630,679.6630,258.2070,258.2070,7073.5170,126.9720,8544.5580,0.0710,4477.1019,0.6550,0.0050,3.7759,0.2140,0.1190,0.8090,3.8117,20777.9980,5153
-102.3499825,32.13494279,-102.3499351,32.13492793,FANG,2/9/2017,SPRABERRY LOWER SHALE,7144.0000,1986.0000,57.0000,2000.0000,2000.0000,500.0000,500.0000,6358.1450,,18509.8590,0.0600,2899.1454,0.5160,0.0090,2.8298,0.2130,0.1190,0.8220,4.8509,270042.2370,5154
-102.2877881,32.41490685,-102.2879831,32.41517168,FANG,5/4/2018,WOLFCAMP B,7800.0000,2007.0000,66.0000,585.8200,341.4560,253.2260,240.2700,7081.4910,117.9040,7609.0630,0.0690,4677.3871,0.6320,0.0060,3.5928,0.2070,0.1210,0.8230,5.4574,57685.1758,5155
-102.4622902,32.4162045,-102.4614797,32.41622322,FANG,5/23/2018,WOLFCAMP A,7895.0000,2000.0000,62.0000,667.9160,626.5640,15.6400,5.3680,6841.2210,,16144.6140,0.0390,4009.2481,0.2140,0.0040,2.0559,0.1570,0.4010,0.8230,5.4098,191693.3438,5156
-102.3013909,32.41556685,-102.3016778,32.41590465,FANG,5/23/2018,WOLFCAMP A,7800.0000,2014.0000,65.0000,653.2680,653.2680,5.3680,5.3680,6835.8540,,16746.5690,0.0420,4183.1475,0.2390,0.0040,2.1664,0.1620,0.3790,0.8220,5.4131,219539.5938,5157
-102.4278838,32.18516872,-102.4277813,32.18505685,FANG,5/23/2018,WOLFCAMP A,7807.0000,2011.0000,65.0000,652.9890,652.9890,9.5960,9.5960,6826.2570,,18355.2000,0.0470,4196.5546,0.2600,0.0040,2.3835,0.1730,0.3300,0.8210,5.4077,280410.0625,5158
-102.3854809,32.1644008,-102.3853487,32.16460435,FANG,7/28/2013,WOLFCAMP B,4051.0000,1261.0000,37.0000,2000.0000,2000.0000,500.0000,500.0000,7062.7220,145.9970,7240.8040,0.0550,4084.3753,0.5680,0.0070,3.0508,0.1890,0.1550,0.8340,2.8282,41746.1680,5159
-102.46789,32.43373351,-102.4679696,32.4336932,FANG,2/10/2019,SPRABERRY LOWER SHALE,7669.0000,1204.0000,42.0000,1090.9560,558.1020,108.6460,27.2700,6574.2790,,11812.6050,0.0610,3368.5085,0.7140,0.0090,2.6669,0.2280,0.0950,0.8270,4.1807,196837.0000,5160
-102.4679696,32.4336932,-102.4679696,32.4336932,FANG,2/10/2019,SPRABERRY LOWER SHALE,7665.0000,,,580.0390,791.7520,87.7750,77.0730,6497.2050,,23515.8110,0.0590,3112.0319,0.4200,0.0090,3.0483,0.2240,0.1050,0.8280,4.5459,182847.0000,5161
-102.3131934,32.375069,-102.3131602,32.37518911,FANG,2/15/2019,SPRABERRY MIDDLE,7672.0000,1613.0000,42.0000,2000.0000,972.2090,31.4780,500.0000,5862.8450,,17113.1840,0.0540,2002.0819,0.1780,,3.0975,0.2030,0.1800,0.8280,4.4854,167140.0000,5162
-102.341052,32.14856807,-102.3410519,32.14856797,FANG,2/10/2019,SPRABERRY LOWER SHALE,7658.0000,1204.0000,43.0000,548.6500,542.9070,88.0480,112.9490,6434.0600,,22380.9320,0.0540,3041.0829,0.3890,0.0090,2.6095,0.2310,0.0980,0.8260,4.1669,147641.4375,5163
-102.3474866,32.36366669,-102.3477537,32.36342192,FANG,3/8/2017,SPRABERRY LOWER SHALE,10250.0000,1614.0000,44.0000,752.6110,637.9650,70.6440,108.7220,6579.5740,,13038.4460,0.0600,3222.3500,0.6680,0.0120,2.8044,0.2250,0.1010,0.8270,5.7940,461783.5625,5164
-102.4817904,32.40797605,-102.4817933,32.40790727,FANG,3/8/2017,SPRABERRY LOWER SHALE,10206.0000,1578.0000,42.0000,1277.1810,503.5580,117.7980,25.3590,6445.4940,,25331.4430,0.0570,3096.3674,0.3310,0.0120,2.6514,0.2310,0.0940,0.8280,5.6628,236166.2813,5165
-102.4715902,32.41782582,-102.4715549,32.4178137,FANG,3/8/2017,SPRABERRY LOWER SHALE,10245.0000,1615.0000,44.0000,481.0680,515.5880,107.2320,101.5150,6547.0090,,19787.9540,0.0570,2611.8976,0.4790,0.0120,2.9640,0.2160,0.1300,0.8290,5.7848,236708.1406,5166
-102.3732819,32.15266262,-102.3729719,32.15268199,FANG,1/24/2015,SPRABERRY LOWER SHALE,7561.0000,1318.0000,46.0000,2000.0000,670.9680,66.9500,500.0000,6470.8530,,27164.6310,0.0590,3106.1512,0.3070,0.0120,2.6922,0.2310,0.1000,0.8320,4.2873,194749.1563,5167
-102.4197818,32.13063994,-102.4196627,32.13060466,FANG,8/21/2016,SPRABERRY LOWER SHALE,7657.0000,1349.0000,46.0000,1308.5310,967.3110,31.3240,49.2040,6509.4740,,25056.9080,0.0590,3240.6529,0.3490,0.0140,2.9555,0.2260,0.1070,0.8290,4.3618,125026.5469,5168
-102.4036844,32.10781975,-102.4037997,32.1080286,FANG,8/25/2016,SPRABERRY LOWER SHALE,7624.0000,1345.0000,46.0000,626.6990,606.5160,19.3110,13.4440,6496.0310,,27341.0640,0.0610,3114.7942,0.3190,0.0140,2.8479,0.2310,0.1010,0.8300,4.3429,106516.3359,5169
-102.4224827,32.11111199,-102.4222269,32.11119715,FANG,12/16/2017,SPRABERRY LOWER SHALE,12897.0000,,37.0000,670.7530,660.9820,16.7080,12.3500,6546.3290,,24822.2520,0.0600,3060.1287,0.3580,0.0090,2.8792,0.2290,0.1070,0.8100,6.2903,284682.1563,5170
-102.3785842,32.14014247,-102.3781211,32.13972986,FANG,7/28/2017,SPRABERRY LOWER SHALE,12897.0000,1567.0000,44.0000,,,,,6362.9980,,11545.1020,0.0570,3876.4685,0.6070,0.0140,2.5347,0.2170,0.1480,0.8300,6.8886,382115.4688,5171
-102.468294,32.49881396,-102.4685733,32.49875122,FANG,7/28/2017,SPRABERRY LOWER SHALE,12984.0000,1587.0000,42.0000,1306.9900,989.0900,30.7770,49.2040,6558.6780,,22098.7540,0.0540,2942.9931,0.3740,0.0100,2.8410,0.2150,0.1440,0.8120,6.9085,279481.6875,5172
-102.2426853,32.22833252,-102.2427272,32.22833406,FANG,5/31/2016,SPRABERRY LOWER SHALE,5055.0000,1854.0000,56.0000,2000.0000,873.9510,65.6640,500.0000,6483.9670,,18920.9225,0.0580,3441.2764,0.4830,0.0040,2.5864,0.2390,0.1240,0.8620,3.6933,172512.2140,5173
-102.3356915,32.45283755,-102.3356361,32.45309084,FANG,5/27/2016,WOLFCAMP B,5055.0000,1852.0000,53.0000,2000.0000,2000.0000,500.0000,500.0000,7082.4820,145.7890,6877.0210,0.0560,4514.5348,0.6280,0.0060,3.2835,0.1850,0.1330,0.8620,3.7591,59140.1420,5174
